# Updated on: July 06 2021
# NOTE: short arm = nt 10000-125184587; long arm = nt 143184588-248946422 
gene_num,gene,chr,start,end,arm,type,strand,range_start,range_end,overlap
1949,AHCTF1,1,246839098,246931948,long,gene,minus,246768138,246945545,
1950,ZNF695,1,246945546,247008057,long,gene,minus,246931949,247034636,
1951,ZNF670,1,247034637,247078811,long,gene,minus,247008058,247099961,
1952,ZNF669,1,247099962,247104356,long,gene,minus,247078812,247121974,
1953,ZNF124,1,247121975,247172379,long,gene,minus,247104357,247297414,
1954,ZNF496,1,247297415,247331867,long,gene,minus,247172380,247416162,
1955,NLRP3,1,247416163,247448823,long,gene,plus,247331868,247449117,
1956,OR2B11,1,247449118,247458104,long,gene,minus,247448824,247507057,
1957,GCSAML,1,247507058,247577690,long,gene,plus,247458105,247588359,True
1958,OR2C3,1,247524677,247536440,long,gene,minus,247458105,247588359,True
1959,OR2G2,1,247588360,247589313,long,gene,plus,247577691,247605585,
1960,OR2G3,1,247605586,247606515,long,gene,plus,247589314,247670811,
1961,OR13G1,1,247670812,247679739,long,gene,minus,247606516,247711435,
1962,OR6F1,1,247711436,247716646,long,gene,minus,247679740,247721639,
1963,OR14A2,1,247721640,247750941,long,gene,minus,247716647,247754845,True
1964,OR14K1,1,247738615,247739559,long,gene,plus,247716647,247754845,True
1965,OR1C1,1,247754846,247760556,long,gene,minus,247750942,247814659,
1966,OR14A16,1,247814660,247824119,long,gene,minus,247760557,247840927,
1967,OR11L1,1,247840928,247841896,long,gene,minus,247824120,247857186,
1968,TRIM58,1,247857187,247880138,long,gene,plus,247841897,247895586,
1969,OR2W3,1,247895587,247896531,long,gene,plus,247880139,247920251,
1970,OR2T8,1,247920252,247923152,long,gene,plus,247896532,247924888,
1971,OR2AJ1,1,247924889,247935339,long,gene,plus,247923153,247937176,
1972,OR2L13,1,247937177,248101163,long,gene,plus,247935340,248145147,True
1973,OR2L8,1,247948858,247949796,long,gene,plus,247935340,247965331,True
1974,OR2AK2,1,247965332,247966339,long,gene,plus,247949797,248013659,
1975,OR2L5,1,248013660,248024276,long,gene,plus,247966340,248030069,
1976,OR2L2,1,248030070,248042305,long,gene,plus,248024277,248046835,
1977,OR2L3,1,248046836,248063407,long,gene,plus,248042306,248145147,True
1978,OR2M5,1,248145148,248146086,long,gene,plus,248101164,248174820,
1979,OR2M2,1,248174821,248181067,long,gene,plus,248146087,248197264,
1980,OR2M3,1,248197265,248212925,long,gene,plus,248181068,248231416,
1981,OR2M4,1,248231417,248244679,long,gene,plus,248212926,248269916,
1982,OR2T33,1,248269917,248277976,long,gene,minus,248244680,248290138,
1983,OR2T12,1,248290139,248303424,long,gene,minus,248277977,248323629,
1984,OR2M7,1,248323630,248324568,long,gene,minus,248303425,248348774,
1985,OR14C36,1,248348775,248349713,long,gene,plus,248324569,248361664,
1986,OR2T4,1,248361665,248362627,long,gene,plus,248349714,248375745,
1987,OR2T6,1,248375746,248391811,long,gene,plus,248362628,248403047,
1988,OR2T1,1,248403048,248408020,long,gene,plus,248391812,248436358,
1989,OR2T7,1,248436359,248444316,long,gene,plus,248408021,248445636,
1990,OR2T2,1,248445637,248455725,long,gene,plus,248444317,248473350,
1991,OR2T3,1,248473351,248474307,long,gene,plus,248455726,248488588,
1992,OR2T5,1,248488589,248491113,long,gene,plus,248474308,248508072,
1993,OR2G6,1,248508073,248527337,long,gene,plus,248491114,248556911,
1994,OR2T29,1,248556912,248562772,long,gene,minus,248527338,248573800,
1995,OR2T34,1,248573801,248574757,long,gene,minus,248562773,248590486,
1996,OR2T10,1,248590487,248597700,long,gene,minus,248574758,248623556,
1997,OR2T11,1,248623557,248635091,long,gene,minus,248597701,248636355,
1998,OR2T35,1,248636356,248645278,long,gene,minus,248635092,248649837,
1999,OR2T27,1,248649838,248655528,long,gene,minus,248645279,248678139,
2000,OR14I1,1,248678140,248685488,long,gene,minus,248655529,248739414,
2001,LYPD8,1,248739415,248755759,long,gene,minus,248685489,248810445,
2002,SH3BP5L,1,248810446,248825915,long,gene,minus,248755760,248838218,
2003,ZNF672,1,248838219,248849517,long,gene,plus,248825916,248850003,
2004,ZNF692,1,248850004,248860761,long,gene,minus,248849518,248873826,
2005,PGBD2,1,248873827,248919146,long,gene,plus,248860762,248946422,
